JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	tesorero
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	suscriptor
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	agent
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	director
DIVA ARGELIS PATINO DE DONADO	WHITE SANDS HOLDING CORP.	secretario
EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO	WHITE SANDS HOLDING CORP.	representante
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	presidente
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	tesorero
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	suscriptor
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	agent
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	director
DIVA ARGELIS PATINO DE DONADO	WHITE SANDS HOLDING CORP.	secretario
EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO	WHITE SANDS HOLDING CORP.	representante
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	presidente
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	tesorero
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	suscriptor
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	agent
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	director
DIVA ARGELIS PATINO DE DONADO	WHITE SANDS HOLDING CORP.	secretario
EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO	WHITE SANDS HOLDING CORP.	representante
JURGEN MOSSACK	WHITE SANDS HOLDING CORP.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
MARK MICHAEL WOOLF	PINE GROVE INVESTMENTS INC.	tesorero
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	suscriptor
JURGEN MOSSACK	PINE GROVE INVESTMENTS INC.	agent
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	director
SHEILA BECKERMAN	PINE GROVE INVESTMENTS INC.	secretario
KENNETH JONES	PINE GROVE INVESTMENTS INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	FALCON ASSOCIATES INC.	tesorero
JURGEN MOSSACK	FALCON ASSOCIATES INC.	suscriptor
MOSACK, FONSECA & CO	FALCON ASSOCIATES INC.	agent
RAMON FONSECA	FALCON ASSOCIATES INC.	director
DIVA ARGELIS PATINO DE DONADO	FALCON ASSOCIATES INC.	secretario
RAMON FONSECA	FALCON ASSOCIATES INC.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	tesorero
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	suscriptor
JURGEN MOSSACK	MOUNTAIN PROPERTIES S. A.	agent
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	director
DIVA ARGELIS PATINO DE DONADO	MOUNTAIN PROPERTIES S. A.	secretario
RAMON FONSECA	MOUNTAIN PROPERTIES S. A.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
COLIN RICHARD WALKER	PORTMAN USES INC.	tesorero
JURGEN MOSSACK	PORTMAN USES INC.	suscriptor
JURGEN MOSSACK	PORTMAN USES INC.	agent
MELVYN KALMAN	PORTMAN USES INC.	director
MELVYN KALMAN	PORTMAN USES INC.	secretario
HAROLD ROGER STACEY	PORTMAN USES INC.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
JURGEN MOSSACK	KAHAWA, S.A.	tesorero
JURGEN MOSSACK	KAHAWA, S.A.	suscriptor
JURGEN MOSSACK	KAHAWA, S.A.	agent
JURGEN MOSSACK	KAHAWA, S.A.	director
DIVA ARGELIS PATINO DONADO	KAHAWA, S.A.	secretario
JURGEN MOSSACK	KAHAWA, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	tesorero
RAMON ENRIQUEZ FONSECA MORA	COLLONGE BEAUREGARD, S.A.	suscriptor
RAMON FONSECA MORA	COLLONGE BEAUREGARD, S.A.	agent
PIUS PFEIFFER	COLLONGE BEAUREGARD, S.A.	director
ALASTAIR G. DOBSON	COLLONGE BEAUREGARD, S.A.	secretario
CHRISTOPHER G.H. CLARK	COLLONGE BEAUREGARD, S.A.	presidente
DENIS EMILE LE MARREC	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	tesorero
DAVID NEUSCHAFFER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario asistente
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	suscriptor
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	agent
TERENCE JOHN LITTLEMORE	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	director
GEORGE FRANCIS CARTER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario
EL PRESIDENTE, PUDIENDO TAMBIEN EJERCER ESE CARGO EL TESORERO O EL SECRETARIO EN LAS AUSENCIAS DEL PRESIDENTE O CUALQUIER PERSONA QUE LA JUNTA DIRECTIVA DESIGNE CON ESE OBJETO	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	representante
JAMES EDWARD HALL	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	presidente
DENIS EMILE LE MARREC	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	tesorero
DAVID NEUSCHAFFER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario asistente
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	suscriptor
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	agent
TERENCE JOHN LITTLEMORE	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	director
GEORGE FRANCIS CARTER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario
EL PRESIDENTE, PUDIENDO TAMBIEN EJERCER ESE CARGO EL TESORERO O EL SECRETARIO EN LAS AUSENCIAS DEL PRESIDENTE O CUALQUIER PERSONA QUE LA JUNTA DIRECTIVA DESIGNE CON ESE OBJETO	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	representante
JAMES EDWARD HALL	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	presidente
DENIS EMILE LE MARREC	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	tesorero
DAVID NEUSCHAFFER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario asistente
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	suscriptor
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	agent
TERENCE JOHN LITTLEMORE	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	director
GEORGE FRANCIS CARTER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario
EL PRESIDENTE, PUDIENDO TAMBIEN EJERCER ESE CARGO EL TESORERO O EL SECRETARIO EN LAS AUSENCIAS DEL PRESIDENTE O CUALQUIER PERSONA QUE LA JUNTA DIRECTIVA DESIGNE CON ESE OBJETO	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	representante
JAMES EDWARD HALL	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	presidente
DENIS EMILE LE MARREC	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	tesorero
DAVID NEUSCHAFFER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario asistente
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	suscriptor
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	agent
TERENCE JOHN LITTLEMORE	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	director
GEORGE FRANCIS CARTER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario
EL PRESIDENTE, PUDIENDO TAMBIEN EJERCER ESE CARGO EL TESORERO O EL SECRETARIO EN LAS AUSENCIAS DEL PRESIDENTE O CUALQUIER PERSONA QUE LA JUNTA DIRECTIVA DESIGNE CON ESE OBJETO	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	representante
JAMES EDWARD HALL	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	presidente
DENIS EMILE LE MARREC	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	tesorero
DAVID NEUSCHAFFER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario asistente
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	suscriptor
JURGEN MOSSACK	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	agent
TERENCE JOHN LITTLEMORE	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	director
GEORGE FRANCIS CARTER	PAN INTERNATIONAL ENGINEERING SERVICES S.A.	secretario
